"","author_id","author_name","canonical_key","extra","last_name","first_name","middle_name","check.accents"
"1060",1416,"Oprins, Herman",NA,NA,"Oprins","Herman",NA,NA
"1061",896,"Oráč, D.","or|d",NA,"Oráč","D",NA,1
"1062",895,"Orovan, E A","orovan|e",NA,"Orovan","E","A",NA
"1063",897,"O'Sullivan, P B","osullivan|p",NA,"O'Sullivan","P","B",NA
"1064",899,"Owen, Evan J.","owen|ej",NA,"Owen","Evan","J",NA
"1065",1331,"Pace, Michael",NA,NA,"Pace","Michael",NA,NA
"1066",1563,"Palosaari, Jenny",NA,NA,"Palosaari","Jenny",NA,NA
"1067",903,"Pan, F.","pan|f",NA,"Pan","F",NA,NA
"1068",904,"Pan, X.","pan|x",NA,"Pan","X",NA,NA
"1069",905,"Pan, Y.","pan|y",NA,"Pan","Y",NA,NA
"1070",901,"Pandey, A.","pandey|a",NA,"Pandey","A",NA,NA
"1071",902,"Pandey, R.","pandey|r",NA,"Pandey","R",NA,NA
"1072",906,"Papadopoulou, L.","papadopoulou|l",NA,"Papadopoulou","L",NA,NA
"1073",907,"Pape, Y. Le","pape|yl",NA,"Pape","Y","Le",NA
"1074",908,"Parab, S.","parab|s",NA,"Parab","S",NA,NA
"1075",909,"Paradis, S.","paradis|s",NA,"Paradis","S",NA,NA
"1076",1574,"Paranthaman, M. Parans",NA,NA,"Paranthaman","M","Parans",NA
"1077",913,"Park, Jehee","park|j",NA,"Park","Jehee",NA,NA
"1078",1634,"Park, Junhyeok",NA,NA,"Park","Junhyeok",NA,NA
"1079",1423,"Park, Seongho",NA,NA,"Park","Seongho",NA,NA
"1080",914,"Park, Sulgiye","park|s",NA,"Park","Sulgiye",NA,NA
"1081",910,"Parker, S S","parker|s",NA,"Parker","S","S",NA
"1082",911,"Parkhurst, Laura","parkhurst|l",NA,"Parkhurst","Laura",NA,NA
"1083",912,"Parks, H.","parks|h",NA,"Parks","H",NA,NA
"1084",915,"Parnell, J.","parnell|j",NA,"Parnell","J",NA,NA
"1085",1363,"Parsa, Mohammad",NA,NA,"Parsa","Mohammad",NA,NA
"1086",1388,"Pashin, Jack C.",NA,NA,"Pashin","Jack","C",NA
"1087",1380,"Patlolla, Shashank Reddy",NA,NA,"Patlolla","Shashank","Reddy",NA
"1088",1506,"Paudyal, Kabi Raj",NA,NA,"Paudyal","Kabi","Raj",NA
"1089",916,"Paukert, C.","paukert|c",NA,"Paukert","C",NA,NA
"1090",1550,"Paul, A.",NA,NA,"Paul","A",NA,NA
"1091",917,"Pearce, M A","pearce|m",NA,"Pearce","M","A",NA
"1092",918,"Pearson, Anna","pearson|a",NA,"Pearson","Anna",NA,NA
"1093",919,"Pecha, M E","pecha|m",NA,"Pecha","M","E",NA
"1094",1415,"Pedreira, Olalla Varela",NA,NA,"Pedreira","Olalla","Varela",NA
"1095",920,"Peduzzi, Pascal","peduzzi|p",NA,"Peduzzi","Pascal",NA,NA
"1096",921,"Penaloza, I.","penaloza|i",NA,"Penaloza","I",NA,NA
"1097",922,"Peng, Zhigang","peng|z",NA,"Peng","Zhigang",NA,NA
"1098",923,"Pensky, J.","pensky|j",NA,"Pensky","J",NA,NA
"1099",924,"Perdikou, S.","perdikou|s",NA,"Perdikou","S",NA,NA
"1100",1508,"Perrier, Frederic",NA,NA,"Perrier","Frederic",NA,NA
"1101",930,"Peter, J.","peter|j",NA,"Peter","J",NA,NA
"1102",925,"Peterman, D.","peterman|d",NA,"Peterman","D",NA,NA
"1103",929,"Peters, S E","peters|s",NA,"Peters","S","E",NA
"1104",926,"Petersen, E I","petersen|e",NA,"Petersen","E","I",NA
"1105",927,"Petersen, Sven","petersen|s",NA,"Petersen","Sven",NA,NA
"1106",928,"Peterson, Dean M.","peterson|dm",NA,"Peterson","Dean","M",NA
"1107",931,"Pettersson, M.","pettersson|m",NA,"Pettersson","M",NA,NA
"1108",932,"Pfaff, K.","pfaff|k",NA,"Pfaff","K",NA,NA
"1109",933,"Pfau, J C","pfau|j",NA,"Pfau","J","C",NA
"1110",934,"Pfennig, Andreas","pfennig|a",NA,"Pfennig","Andreas",NA,NA
"1111",936,"Phelps, Geoffrey","phelps|g",NA,"Phelps","Geoffrey",NA,NA
"1112",937,"Phillips, G.","phillips|g",NA,"Phillips","G",NA,NA
"1113",938,"Phillips, Jan-Claire","phillips|j",NA,"Phillips","Jan-Claire",NA,NA
"1114",1378,"Pianowski, Laura S.",NA,NA,"Pianowski","Laura","S",NA
"1115",939,"Piatak, N.","piatak|n",NA,"Piatak","N",NA,NA
"1116",1654,"Pietrak, Justyna",NA,NA,"Pietrak","Justyna",NA,NA
"1117",940,"Pilote, J.","pilote|j",NA,"Pilote","J",NA,NA
"1118",941,"Pineault, David George","pineault|dg",NA,"Pineault","David","George",NA
"1119",1468,"Pinter, Zsanett",NA,NA,"Pinter","Zsanett",NA,NA
"1120",1700,"Piroskova, Jana",NA,NA,"Piroskova","Jana",NA,NA
"1121",1495,"Pishvaie, S.M.R.",NA,NA,"Pishvaie","SMR",NA,NA
"1122",942,"Pitcairn, I.","pitcairn|i",NA,"Pitcairn","I",NA,NA
"1123",1481,"Planavsky, Noah J.",NA,NA,"Planavsky","Noah","J",NA
"1124",1575,"Plouffe, Alain",NA,NA,"Plouffe","Alain",NA,NA
"1125",943,"Poelzer, G A","poelzer|g",NA,"Poelzer","G","A",NA
"1126",944,"Pokharel, A.","pokharel|a",NA,"Pokharel","A",NA,NA
"1127",945,"Polzin, B J","polzin|b",NA,"Polzin","B","J",NA
"1128",946,"Pompeani, D P","pompeani|d",NA,"Pompeani","D","P",NA
"1129",947,"Ponce, D.","ponce|d",NA,"Ponce","D",NA,NA
"1130",948,"Popovs, I.","popovs|i",NA,"Popovs","I",NA,NA
"1131",949,"Porritt, R W","porritt|r",NA,"Porritt","R","W",NA
"1132",1718,"Pothos, Ioannis",NA,NA,"Pothos","Ioannis",NA,NA
"1133",1576,"Potter, Eric",NA,NA,"Potter","Eric",NA,NA
"1134",1425,"Pourtois, Geoffrey",NA,NA,"Pourtois","Geoffrey",NA,NA
"1135",950,"Powell, R.","powell|r",NA,"Powell","R",NA,NA
"1136",951,"Pownceby, M.","pownceby|m",NA,"Pownceby","M",NA,NA
"1137",952,"Prabhu, A.","prabhu|a",NA,"Prabhu","A",NA,NA
"1138",953,"Pradip","pradip|",NA,"Pradip",NA,NA,NA
"1139",1485,"Pramanik, Biplob Kumar",NA,NA,"Pramanik","Biplob","Kumar",NA
"1140",954,"Pratt, T. L.","pratt|tl",NA,"Pratt","T","L",NA
"1141",955,"Precker, C E","precker|c",NA,"Precker","C","E",NA
"1142",956,"Preet, S.","preet|s",NA,"Preet","S",NA,NA
"1143",1396,"Premasiri, H. M. R.",NA,NA,"Premasiri","H","M R",NA
"1144",1743,"Pritchard, Matt",NA,NA,"Pritchard","Matt",NA,NA
"1145",958,"Puente, P.","puente|p",NA,"Puente","P",NA,NA
"1146",959,"Pulliam, Carrie","pulliam|c",NA,"Pulliam","Carrie",NA,NA
"1147",960,"Pusarapu, V.","pusarapu|v",NA,"Pusarapu","V",NA,NA
"1148",961,"Qasemipour, E.","qasemipour|e",NA,"Qasemipour","E",NA,NA
"1149",965,"Qi, S.","qi|s",NA,"Qi","S",NA,NA
"1150",962,"Qin, J.","qin|j",NA,"Qin","J",NA,NA
"1151",963,"Qin, R.","qin|r",NA,"Qin","R",NA,NA
"1152",964,"Qiu, L W","qiu|l",NA,"Qiu","L","W",NA
"1153",966,"Quan, Ying","quan|y",NA,"Quan","Ying",NA,NA
"1154",967,"Quinn, D P","quinn|d",NA,"Quinn","D","P",NA
"1155",968,"Raffae, M.","raffae|m",NA,"Raffae","M",NA,NA
"1156",1716,"Raffensperger, Jeff P.",NA,NA,"Raffensperger","Jeff","P",NA
"1157",1421,"Ragnarsson, Lars-Ake",NA,NA,"Ragnarsson","Lars-Ake",NA,NA
"1158",973,"Ram, R.","ram|r",NA,"Ram","R",NA,NA
"1159",969,"Ramon-Duenas, Carolina","ramonduenas|c",NA,"Ramon-Duenas","Carolina",NA,NA
"1160",971,"Ramos, E J","ramos|e",NA,"Ramos","E","J",NA
"1161",972,"Ramsey, P Q","ramsey|p",NA,"Ramsey","P","Q",NA
"1162",974,"Rangarajan, S. S.","rangarajan|ss",NA,"Rangarajan","S","S",NA
"1163",975,"Rao, S.","rao|s",NA,"Rao","S",NA,NA
"1164",1393,"Ratnayake, N. P.",NA,NA,"Ratnayake","N","P",NA
"1165",976,"Rau, Benjamin","rau|b",NA,"Rau","Benjamin",NA,NA
"1166",977,"Ravandi, Z K","ravandi|z",NA,"Ravandi","Z","K",NA
"1167",978,"Raymond, O.","raymond|o",NA,"Raymond","O",NA,NA
"1168",980,"Realff, M.","realff|m",NA,"Realff","M",NA,NA
"1169",981,"Reddy, J E","reddy|j",NA,"Reddy","J","E",NA
"1170",982,"Reddy, Sreedhar","reddy|s",NA,"Reddy","Sreedhar",NA,NA
"1171",983,"Reed, C C","reed|c",NA,"Reed","C","C",NA
"1172",984,"Reershemius, T.","reershemius|t",NA,"Reershemius","T",NA,NA
"1173",985,"Regan, A.","regan|a",NA,"Regan","A",NA,NA
"1174",986,"Regan, Sean P.","regan|sp",NA,"Regan","Sean","P",NA
"1175",1475,"Reich, Martin",NA,NA,"Reich","Martin",NA,NA
"1176",1529,"Reichenbach, Paola",NA,NA,"Reichenbach","Paola",NA,NA
"1177",987,"Reijm, C R","reijm|c",NA,"Reijm","C","R",NA
"1178",1480,"Reinhard, Christopher T.",NA,NA,"Reinhard","Christopher","T",NA
"1179",988,"Rekabdarkolaee, H M","rekabdarkolaee|h",NA,"Rekabdarkolaee","H","M",NA
"1180",989,"Remondino, F.","remondino|f",NA,"Remondino","F",NA,NA
"1181",990,"Respess, Zachary M.","respess|zm",NA,"Respess","Zachary","M",NA
"1182",991,"Riaño, Sofía","riano|s",NA,"Riaño","Sofía",NA,1
"1183",992,"Richardson, Carson A.","richardson|ca",NA,"Richardson","Carson","A",NA
"1184",993,"Riddell, Jill L.","riddell|jl",NA,"Riddell","Jill","L",NA
"1185",1504,"Rigaudier, Thomas",NA,NA,"Rigaudier","Thomas",NA,NA
"1186",994,"Rishanty, Arnita","rishanty|a",NA,"Rishanty","Arnita",NA,NA
"1187",995,"Roberge, J.","roberge|j",NA,"Roberge","J",NA,NA
"1188",998,"Robinson, Devan M.","robinson|dm",NA,"Robinson","Devan","M",NA
"1189",999,"Robinson, G.R., Jr","robinson|gj",NA,"Robinson","GR","Jr",NA
"1190",1000,"Rodgers, K.","rodgers|k",NA,"Rodgers","K",NA,NA
"1191",1001,"Rodrigues, F J L","rodrigues|f",NA,"Rodrigues","F","J L",NA
"1192",1003,"Roe, W.","roe|w",NA,"Roe","W",NA,NA
"1193",1002,"Roesch, Ariane","roesch|a",NA,"Roesch","Ariane",NA,NA
"1194",1004,"Rogosch, J.","rogosch|j",NA,"Rogosch","J",NA,NA
"1195",1394,"Rohitha, L. P. S.",NA,NA,"Rohitha","L","P S",NA
"1196",1005,"Roland, V.","roland|v",NA,"Roland","V",NA,NA
"1197",1502,"Rolfo, Franco",NA,NA,"Rolfo","Franco",NA,NA
"1198",1420,"Rolin, Cedric",NA,NA,"Rolin","Cedric",NA,NA
"1199",1006,"Rooney, A D","rooney|a",NA,"Rooney","A","D",NA
"1200",1452,"Rose, K.",NA,NA,"Rose","K",NA,NA
"1201",1007,"Rosenkranz, J.","rosenkranz|j",NA,"Rosenkranz","J",NA,NA
"1202",1008,"Rosera, Joshua M.","rosera|jm",NA,"Rosera","Joshua","M",NA
"1203",1009,"Roth, R.","roth|r",NA,"Roth","R",NA,NA
"1204",1010,"Rouchon, Denis","rouchon|d",NA,"Rouchon","Denis",NA,NA
"1205",1011,"Royce, Bethany","royce|b",NA,"Royce","Bethany",NA,NA
"1206",1012,"Rozelle, P L","rozelle|p",NA,"Rozelle","P","L",NA
"1207",1014,"Rubilar, Rafael A.","rubilar|ra",NA,"Rubilar","Rafael","A",NA
"1208",1015,"Ruckhaus, M H","ruckhaus|m",NA,"Ruckhaus","M","H",NA
"1209",1016,"Ruleman, C A","ruleman|c",NA,"Ruleman","C","A",NA
"1210",1017,"Rumman, R.","rumman|r",NA,"Rumman","R",NA,NA
"1211",1676,"Runganga, Desire",NA,NA,"Runganga","Desire",NA,NA
"1212",1018,"Runkana, Venkataramana","runkana|v",NA,"Runkana","Venkataramana",NA,NA
"1213",1019,"Russoniello, Christopher","russoniello|c",NA,"Russoniello","Christopher",NA,NA
"1214",1020,"Ryan, Joseph N.","ryan|jn",NA,"Ryan","Joseph","N",NA
"1215",1021,"Ryker, S J","ryker|s",NA,"Ryker","S","J",NA
"1216",1022,"Ryter, J.","ryter|j",NA,"Ryter","J",NA,NA
"1217",1562,"Rytkonen, Sauli Johannes",NA,NA,"Rytkonen","Sauli","Johannes",NA
"1218",1352,"Saari, Stacy",NA,NA,"Saari","Stacy",NA,NA
"1219",1456,"Sabbatino, M.",NA,NA,"Sabbatino","M",NA,NA
"1220",1592,"Sabin, Andrew",NA,NA,"Sabin","Andrew",NA,NA
"1221",1024,"Sabolsky, E M","sabolsky|e",NA,"Sabolsky","E","M",NA
"1222",1656,"Sadowska, Monika",NA,NA,"Sadowska","Monika",NA,NA
"1223",1443,"Sadro, Steven",NA,NA,"Sadro","Steven",NA,NA
"1224",1025,"Sahu, R.","sahu|r",NA,"Sahu","R",NA,NA
"1225",1465,"Sakellaris, Grigorios-Aarne",NA,NA,"Sakellaris","Grigorios-Aarne",NA,NA
"1226",1492,"Saleh, Gehad M.",NA,NA,"Saleh","Gehad","M",NA
"1227",1664,"Saleh, Muhammad Hairul",NA,NA,"Saleh","Muhammad","Hairul",NA
"1228",1538,"Salomao, Marcelo dos santos",NA,NA,"Salomao","Marcelo","dos santos",NA
"1229",1532,"Salomon, Eric",NA,NA,"Salomon","Eric",NA,NA
"1230",1566,"Sambodo, Maxensius Tri",NA,NA,"Sambodo","Maxensius","Tri",NA
"1231",1648,"Sampognaro, Alyssa M.",NA,NA,"Sampognaro","Alyssa","M",NA
"1232",1326,"San Juan, C. A.",NA,NA,"San Juan","C","A",NA
"1233",1413,"Sankaran, Kiroubanand",NA,NA,"Sankaran","Kiroubanand",NA,NA
"1234",1528,"Santangelo, Michele",NA,NA,"Santangelo","Michele",NA,NA
"1235",1482,"Santosh, M.",NA,NA,"Santosh","M",NA,NA
"1236",1577,"Sappin, Anne-Aurelie",NA,NA,"Sappin","Anne-Aurelie",NA,NA
"1237",1026,"Sarker, S K","sarker|s",NA,"Sarker","S","K",NA
"1238",1027,"Sarma, R. Narayana","sarma|rn",NA,"Sarma","R","Narayana",NA
"1239",1028,"Saros, J E","saros|j",NA,"Saros","J","E",NA
"1240",1517,"Sasongko, Nugroho Adi",NA,NA,"Sasongko","Nugroho","Adi",NA
"1241",1357,"Sato, Kazuo",NA,NA,"Sato","Kazuo",NA,NA
"1242",1360,"Savage, Brian",NA,NA,"Savage","Brian",NA,NA
"1243",1509,"Saxton, Aaron",NA,NA,"Saxton","Aaron",NA,NA
"1244",1029,"Sayahpour, B.","sayahpour|b",NA,"Sayahpour","B",NA,NA
"1245",1030,"Scalf, C.","scalf|c",NA,"Scalf","C",NA,NA
"1246",1031,"Scarberry, Kaleb","scarberry|k",NA,"Scarberry","Kaleb",NA,NA
"1247",1032,"Schaltegger, U.","schaltegger|u",NA,"Schaltegger","U",NA,NA
"1248",1033,"Scheirer, Dan","scheirer|d",NA,"Scheirer","Dan",NA,NA
"1249",1034,"Schermerhorn, William","schermerhorn|w",NA,"Schermerhorn","William",NA,NA
"1250",1035,"Schiellerup, H.","schiellerup|h",NA,"Schiellerup","H",NA,NA
"1251",1489,"Schlafli, Salome",NA,NA,"Schlafli","Salome",NA,NA
"1252",1341,"Schmeda, German",NA,NA,"Schmeda","German",NA,NA
"1253",1036,"Schmidt, K.","schmidt|k",NA,"Schmidt","K",NA,NA
"1254",1037,"Schmitz, M.","schmitz|m",NA,"Schmitz","M",NA,NA
"1255",1719,"Schoneich, Antonio G.",NA,NA,"Schoneich","Antonio","G",NA
"1256",1038,"Schultz, V O","schultz|v",NA,"Schultz","V","O",NA
"1257",1039,"Schulz, E Y","schulz|e",NA,"Schulz","E","Y",NA
"1258",1040,"Schulz, K J","schulz|k",NA,"Schulz","K","J",NA
"1259",1041,"Schulz, W H","schulz|w",NA,"Schulz","W","H",NA
"1260",1488,"Schumacher, Isabel",NA,NA,"Schumacher","Isabel",NA,NA
"1261",1042,"Schwalb, A N","schwalb|a",NA,"Schwalb","A","N",NA
"1262",1694,"Schwan, Melissa R.",NA,NA,"Schwan","Melissa","R",NA
"1263",1723,"Schwartzentruber, Thomas E.",NA,NA,"Schwartzentruber","Thomas","E",NA
"1264",1349,"Schweitzer, P. N.",NA,NA,"Schweitzer","P","N",NA
"1265",1043,"Schweizer, D.","schweizer|d",NA,"Schweizer","D",NA,NA
"1266",1044,"Schwering, P.","schwering|p",NA,"Schwering","P",NA,NA
"1267",1045,"Scott, C.","scott|c",NA,"Scott","C",NA,NA
"1268",1428,"Scott, Sara",NA,NA,"Scott","Sara",NA,NA
"1269",996,"Seal, Robert R. II","robertrseal|i","II","Seal","Robert","R",NA
"1270",1047,"Seckinger, D C","seckinger|d",NA,"Seckinger","D","C",NA
"1271",1048,"Seleznev, N.","seleznev|n",NA,"Seleznev","N",NA,NA
"1272",1049,"Selley, Kate","selley|k",NA,"Selley","Kate",NA,NA
"1273",1050,"Sener, S E Can","sener|sc","Can","Sener","S","E",NA
"1274",1051,"Serbin, S P","serbin|s",NA,"Serbin","S","P",NA
"1275",1675,"Seung-yeol, Lee",NA,NA,"Seung-yeol","Lee",NA,NA
"1276",1589,"Sewell, Steven",NA,NA,"Sewell","Steven",NA,NA
"1277",1692,"Sexstone, Graham A.",NA,NA,"Sexstone","Graham","A",NA
"1278",1052,"Shah, A. K.","shah|ak",NA,"Shah","A","K",NA
"1279",1053,"Shah, S Y A","shah|s",NA,"Shah","S","Y A",NA
"1280",1498,"Shanmugam, Mohana Sundaram",NA,NA,"Shanmugam","Mohana","Sundaram",NA
"1281",1627,"Shao Liuguo",NA,NA,"Shao","Liuguo",NA,NA
"1282",1054,"Shapiro, A M","shapiro|a",NA,"Shapiro","A","M",NA
"1283",1381,"Sharafian, Amir",NA,NA,"Sharafian","Amir",NA,NA
"1284",1055,"Sharma, Namrata","sharma|n",NA,"Sharma","Namrata",NA,NA
"1285",1056,"Sharpe, J.","sharpe|j",NA,"Sharpe","J",NA,NA
"1286",1058,"Shaughnessy, A.","shaughnessy|a",NA,"Shaughnessy","A",NA,NA
"1287",1059,"Shbita, Basel","shbita|b",NA,"Shbita","Basel",NA,NA
"1288",1064,"She, A.","she|a",NA,"She","A",NA,NA
"1289",1060,"Sheikh, T M","sheikh|t",NA,"Sheikh","T","M",NA
"1290",1061,"Shell, R.","shell|r",NA,"Shell","R",NA,NA
"1291",1062,"Sherrod, Rebecca","sherrod|r",NA,"Sherrod","Rebecca",NA,NA
"1292",1063,"Shervais, J W","shervais|j",NA,"Shervais","J","W",NA
"1293",1703,"Shi, Xuguo",NA,NA,"Shi","Xuguo",NA,NA
"1294",1068,"Shi, Y.","shi|y",NA,"Shi","Y",NA,NA
"1295",1069,"Shi, Z.","shi|z",NA,"Shi","Z",NA,NA
"1296",1065,"Shin, D.","shin|d",NA,"Shin","D",NA,NA
"1297",1636,"Shin, Seungwook",NA,NA,"Shin","Seungwook",NA,NA
"1298",1638,"Shin, Youngjae",NA,NA,"Shin","Youngjae",NA,NA
"1299",1066,"Shirley, Ethana","shirley|ea",NA,"Shirley","Ethana","",NA
"1300",1067,"Shirzaditabar, Farzad","shirzaditabar|f",NA,"Shirzaditabar","Farzad",NA,NA
"1301",1712,"Shoda, Megan",NA,NA,"Shoda","Megan",NA,NA
"1302",1569,"Shojaeddini, Ensieh",NA,NA,"Shojaeddini","Ensieh",NA,NA
"1303",1070,"Short, S R","short|s",NA,"Short","S","R",NA
"1304",1429,"Shorten, Chilisa M.",NA,NA,"Shorten","Chilisa","M",NA
"1305",1729,"Show, Bijay Kumar",NA,NA,"Show","Bijay","Kumar",NA
"1306",1431,"Shuman, Bryan N.",NA,NA,"Shuman","Bryan","N",NA
"1307",1071,"Sicard, Karri R.","sicard|kr",NA,"Sicard","Karri","R",NA
"1308",1619,"Sieg, Carolyn H.",NA,NA,"Sieg","Carolyn","H",NA
"1309",1072,"Sievert, N.","sievert|n",NA,"Sievert","N",NA,NA
"1310",1537,"Silva, Francisco Da",NA,NA,"Silva","Francisco","Da",NA
"1311",1076,"Simões, V H P","simes|v",NA,"Simões","V","H P",1
"1312",1074,"Simandl, G J","simandl|g",NA,"Simandl","G","J",NA
"1313",1075,"Simandl, L.","simandl|l",NA,"Simandl","L",NA,NA
"1314",1077,"Simmonds, J.","simmonds|j",NA,"Simmonds","J",NA,NA
"1315",1476,"Simon, Adam C.",NA,NA,"Simon","Adam","C",NA
"1316",1555,"Simons, Rachel E",NA,NA,"Simons","Rachel","E",NA
"1317",1078,"Simpson, B.","simpson|b",NA,"Simpson","B",NA,NA
"1318",1079,"Singer, J W","singer|j",NA,"Singer","J","W",NA
"1319",1484,"Singh, Nahar",NA,NA,"Singh","Nahar",NA,NA
"1320",1080,"Singh, S.","singh|s",NA,"Singh","S",NA,NA
"1321",1081,"Sitterley, Kurban A.","sitterley|ka",NA,"Sitterley","Kurban","A",NA
"1322",1082,"Sizun, Jean-Pierre","sizun|j",NA,"Sizun","Jean-Pierre",NA,1
"1323",1467,"Skoupras, Evaggelos",NA,NA,"Skoupras","Evaggelos",NA,NA
"1324",1083,"Slack, J F","slack|j",NA,"Slack","J","F",NA
"1325",1084,"Smelror, M.","smelror|m",NA,"Smelror","M",NA,NA
"1326",1085,"Smirnov, Aleksey V.","smirnov|av",NA,"Smirnov","Aleksey","V",NA
"1327",1350,"Smith, B. D.",NA,NA,"Smith","B","D",NA
"1328",1603,"Smith, Christopher P. A.",NA,NA,"Smith","Christopher","P A",NA
"1329",1086,"Smith, D M","smith|d",NA,"Smith","D","M",NA
"1330",1735,"Smith, Jared D.",NA,NA,"Smith","Jared","D",NA
"1331",1558,"Smith, Ryan",NA,NA,"Smith","Ryan",NA,NA
"1332",1087,"Smith, S.","smith|s",NA,"Smith","S",NA,NA
"1333",1088,"Smith, T M","smith|t",NA,"Smith","T","M",NA
"1334",1667,"Snead, Anthony A.",NA,NA,"Snead","Anthony","A",NA
"1335",1090,"Snyder, S D","snyder|s",NA,"Snyder","S","D",NA
"1336",1091,"Solano, Federico","solano|f",NA,"Solano","Federico",NA,NA
"1337",1714,"Solder, John",NA,NA,"Solder","John",NA,NA
"1338",1444,"Sommaruga, Ruben",NA,NA,"Sommaruga","Ruben",NA,NA
"1339",1093,"Song, S.","song|s",NA,"Song","S",NA,NA
"1340",1094,"Song, W.","song|w",NA,"Song","W",NA,NA
"1341",1701,"Song, Yuqi",NA,NA,"Song","Yuqi",NA,NA
"1342",1095,"Sonnemann, G.","sonnemann|g",NA,"Sonnemann","G",NA,NA
"1343",1715,"Soroka, Alexander M.",NA,NA,"Soroka","Alexander","M",NA
"1344",1655,"Sosnowska, Elzbieta",NA,NA,"Sosnowska","Elzbieta",NA,NA
"1345",1096,"Souders","souders|",NA,"Souders",NA,NA,NA
"1346",1097,"Soulié, J P","souli|j",NA,"Soulié","J","P",1
"1347",1098,"Spandler, C.","spandler|c",NA,"Spandler","C",NA,NA
"1348",1099,"Sporleder, B A","sporleder|b",NA,"Sporleder","B","A",NA
"1349",1100,"Spotila, J A","spotila|j",NA,"Spotila","J","A",NA
"1350",1458,"Sprenger, Matthias",NA,NA,"Sprenger","Matthias",NA,NA
"1351",1101,"Stackelberg, P E","stackelberg|p",NA,"Stackelberg","P","E",NA
"1352",1102,"Stafford, K T","stafford|k",NA,"Stafford","K","T",NA
"1353",1666,"Stahl, Leigha M.",NA,NA,"Stahl","Leigha","M",NA
"1354",1347,"Staisch, Lydia M",NA,NA,"Staisch","Lydia","M",NA
"1355",1103,"Stanfield, C H","stanfield|c",NA,"Stanfield","C","H",NA
"1356",1104,"Stearman, Loren W.","stearman|lw",NA,"Stearman","Loren","W",NA
"1357",1105,"Stearns, Andrew","stearns|a",NA,"Stearns","Andrew",NA,NA
"1358",1106,"Steed, J E","steed|j",NA,"Steed","J","E",NA
"1359",1108,"Steen, D A","steen|d",NA,"Steen","D","A",NA
"1360",1107,"Steenstra, Philip James","steenstra|pj",NA,"Steenstra","Philip","James",NA
"1361",1109,"Stegen, R J","stegen|r",NA,"Stegen","R","J",NA
"1362",1486,"Steiner, Benedikt M.",NA,NA,"Steiner","Benedikt","M",NA
"1363",1611,"Stephen, Daniel A.",NA,NA,"Stephen","Daniel","A",NA
"1364",1110,"Stergiou, C L","stergiou|c",NA,"Stergiou","C","L",NA
"1365",1111,"Stern, R J","stern|r",NA,"Stern","R","J",NA
"1366",1112,"Steurs, Gert","steurs|g",NA,"Steurs","Gert",NA,NA
"1367",1340,"Stewart, E. D.",NA,NA,"Stewart","E","D",NA
"1368",1113,"Stigall","stigall|",NA,"Stigall",NA,NA,NA
"1369",1114,"Stillings, L.","stillings|l",NA,"Stillings","L",NA,NA
"1370",1115,"Stoeser, D.","stoeser|d",NA,"Stoeser","D",NA,NA
"1371",1117,"Stokes, Maya F.","stokes|mf",NA,"Stokes","Maya","F",NA
"1372",1116,"Stokes-Draut, Jennifer R.","stokesdraut|jr",NA,"Stokes-Draut","Jennifer","R",NA
"1373",1118,"Stone, B D","stone|b",NA,"Stone","B","D",NA
"1374",1121,"Strømman, A H","strmman|a",NA,"Strømman","A","H",1
"1375",1120,"Strigul, N.","strigul|n",NA,"Strigul","N",NA,NA
"1376",1122,"Subasi, Y.","subasi|y",NA,"Subasi","Y",NA,NA
"1377",1123,"Sudhakar, A V V","sudhakar|a",NA,"Sudhakar","A","V V",NA
"1378",1124,"Suhey, J M","suhey|j",NA,"Suhey","J","M",NA
"1379",1125,"Suhrhoff, T J","suhrhoff|t",NA,"Suhrhoff","T","J",NA
"1380",1126,"Sui, J.","sui|j",NA,"Sui","J",NA,NA
"1381",1464,"Sullivan, Pamela L.",NA,NA,"Sullivan","Pamela","L",NA
"1382",1130,"Sun, Z.","sun|z",NA,"Sun","Z",NA,NA
"1383",1127,"Sundberg, F A","sundberg|f",NA,"Sundberg","F","A",NA
"1384",1128,"Sunddararaj, S P","sunddararaj|s",NA,"Sunddararaj","S","P",NA
"1385",1129,"Sunjaya, D.","sunjaya|d",NA,"Sunjaya","D",NA,NA
"1386",1131,"Sutton, W B","sutton|w",NA,"Sutton","W","B",NA
"1387",1132,"Swayze, G A","swayze|g",NA,"Swayze","G","A",NA
"1388",1133,"Sweetkind, D S","sweetkind|d",NA,"Sweetkind","D","S",NA
"1389",1424,"Swerts, Johan",NA,NA,"Swerts","Johan",NA,NA
"1390",1134,"Swezey, C S","swezey|c",NA,"Swezey","C","S",NA
"1391",1135,"Szumigala, David J.","szumigala|dj",NA,"Szumigala","David","J",NA
"1392",1162,"Tőkés, Tibor","tks|t",NA,"Tőkés","Tibor",NA,1
"1393",1136,"Taghvaeian, S.","taghvaeian|s",NA,"Taghvaeian","S",NA,NA
"1394",1669,"Takahashi, Yuhei",NA,NA,"Takahashi","Yuhei",NA,NA
"1395",1137,"Talan, D.","talan|d",NA,"Talan","D",NA,NA
"1396",1138,"Talmadge, Michael S.","talmadge|ms",NA,"Talmadge","Michael","S",NA
"1397",1503,"Tamang, Shashi",NA,NA,"Tamang","Shashi",NA,NA
"1398",1139,"Tang, G.","tang|g",NA,"Tang","G",NA,NA
"1399",1140,"Tang, Y.","tang|y",NA,"Tang","Y",NA,NA
